Content	NEUTRAL	Your experience is not about something that is too risky or too clich	Your experience is not about something that is too risky or too clich	Rubric	255
Content	NEUTRAL	You have a conclusion and/or takeaway that could only apply to you and not your peers	You have a conclusion and/or takeaway that could only apply to you and not your peers	Rubric	255
Content	NEUTRAL	You don't just describe the experience - you are able to combine factual events with your thoughts, feelings, and beliefs	You don't just describe the experience - you are able to combine factual events with your thoughts, feelings, and beliefs	Rubric	255
Content	NEUTRAL	You use specific details about your experience to show what you achieved, experienced, and learned	You use specific details about your experience to show what you achieved, experienced, and learned	Rubric	255
Content	NEUTRAL	You write about an experience that is from outside the classroom	You write about an experience that is from outside the classroom	Rubric	255
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	255
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	255
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	255
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	255
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	255
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	255
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	255
Impact	NEUTRAL	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your academic/career interests and a specific instance at the university that will help you grow this interest	Rubric	256
Impact	NEUTRAL	Your reasons and evidence could not apply to one of your peers	Your reasons and evidence could not apply to one of your peers	Rubric	256
Impact	NEUTRAL	You use your academic interests as a way for the reader to learn something about you and your personality	You use your academic interests as a way for the reader to learn something about you and your personality	Rubric	256
Impact	NEUTRAL	You connect your major/academic interests to your future goals or career interests	You connect your major/academic interests to your future goals or career interests	Rubric	256
Impact	NEUTRAL	You connect your major/academic interests to your life and past experiences	You connect your major/academic interests to your life and past experiences	Rubric	256
Content	NEUTRAL	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Specific instances from the university that do not apply to other universities, i.e professors, programs, courses, research, internships, etc.	Rubric	256
Content	NEUTRAL	Content is unique to the university and you (not just one or the other)	Content is unique to the university and you (not just one or the other)	Rubric	256
Content	NEUTRAL	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	You are able to write about your academic interests in way that is unique to you and would not apply to your peers	Rubric	256
Content	NEUTRAL	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	You use specific details about your academic interest to show a deep understanding or knowledge of the topic	Rubric	256
Quality	NEUTRAL	Employs a variety of sentences and language usage	Employs a variety of sentences and language usage	Rubric	256
Quality	NEUTRAL	Uses language and writing ability in line with grades, academic strengths, and test scores	Uses language and writing ability in line with grades, academic strengths, and test scores	Rubric	256
Quality	NEUTRAL	Effectively uses style that matches with the content and impact of the story	Effectively uses style that matches with the content and impact of the story	Rubric	256
Quality	NEUTRAL	"Voice sounds like the student is ""reading the essay aloud"""	"Voice sounds like the student is ""reading the essay aloud"""	Rubric	256
Quality	NEUTRAL	Language shows, not tells	Language shows, not tells	Rubric	256
Quality	NEUTRAL	Narrative is clear and easy to follow	Narrative is clear and easy to follow	Rubric	256
Quality	NEUTRAL	Story builds and flows smoothly	Story builds and flows smoothly	Rubric	256
Impact	NEUTRAL	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	You point to a meaningful connection between your Personal/Academic/Career interests and a specific instance at the university that will help you grow this interest	Rubric	258
